51356129876,aab,206,73
51356149732,edf,254,90
51356158580,edc,219,185
51356181023,dgc,245,220
51356201709,bbd,194,224
51356219222,abd,107,164
51356233239,ecg,49,64
51356242872,dca,272,296
51356269160,gec,220,202
51356272026,cbg,117,49
51356296363,ggb,284,84
51356297389,ddb,214,48
51356304609,edd,216,78
51356311290,bde,89,83
51356331681,dgf,131,234
51356331760,bba,285,136
51356334007,efc,8,342
51356346056,bda,144,128
51356348189,cbc,108,339
51356352341,bgd,225,110
51356378624,eca,85,25
51356380731,dca,238,275
51356389709,bcb,21,277
51356413226,afa,201,157
51356419104,ggd,69,111
51356424086,aea,261,60
51356428244,dec,59,215
51356431114,bab,30,208
51356435945,gea,257,122
51356440475,dcg,138,407
51356440710,eed,17,176
51356448954,aae,55,125
51356505018,cdf,126,195
51356531105,cdb,77,326
51356564739,aeb,60,5
51356637603,bed,19,29
51356643424,cdd,123,42
51356645323,fcb,34,35
51356647239,aed,245,189
51356670443,fdd,72,223
51356670928,gcc,242,96
51356677457,gef,27,203
51356684831,faf,64,29
51356697075,cfg,103,158
51356704234,cfa,107,55
51356706181,ceb,138,284
51356768903,cef,158,55
51356774840,edf,2,97
51356789128,efd,137,155
51356806184,deg,208,59
51356827055,ddf,134,414
51356844930,aed,261,166
51356847885,cfe,64,256
51356856087,efa,292,101
51356861474,baa,108,186
51356864547,eee,135,23
51356874176,gaa,262,28
51356901140,eff,176,120
51356934264,bdd,23,290
51356947125,fbc,155,78
51356947665,gca,76,184
51356950436,bgg,16,43
51356960126,fec,274,83
51356972782,daa,69,51
51356983112,eff,164,127
51356990661,ddg,135,155
51356990791,fab,43,10
51357018891,fba,25,28
51357042294,cfd,220,49
51357050731,cgd,27,72
51357061572,gdf,49,183
51357062635,dag,227,51
51357076981,cfc,157,70
51357087065,fbg,201,344
51357090172,bfe,138,344
51357099304,ebe,251,316
51357101548,eef,2,183
51357115506,fce,121,45
51357115814,fff,154,27
51357159597,agd,182,63
51357188461,gfd,260,237
51357200055,ffc,183,228
51357206870,edb,247,92
51357211990,egc,198,225
51357212923,gag,228,206
51357249314,bgc,278,57
51357270788,abb,56,126
51357342963,cae,180,93
51357344290,fgf,7,48
51357345775,ccf,293,216
51357350790,adc,86,179
51357361865,baf,216,41
51357361981,cad,225,178
51357373637,beg,129,195
51357395305,cag,258,233
51357401120,gcg,298,5
51357402049,dec,103,212
51357405165,cdg,14,33
51357416613,bac,230,17
51357423149,eaf,85,69
51357471475,ecf,23,97
51357473095,baa,78,197
51357509577,fcc,267,135
51357523457,fdf,15,132
51357528638,bgc,286,62
51357548074,fbg,15,361
51357560721,eea,205,409
51357581871,bfd,296,130
51357599399,dga,287,194
51357608667,dbb,140,72
51357608814,efe,274,191
51357657788,aaa,129,250
51357677734,cde,196,256
51357679964,bdc,195,99
51357683023,gdd,14,109
51357702974,fgd,257,144
51357745304,daf,108,239
51357748519,cba,30,152
51357769967,gaf,246,284
51357770159,cge,251,5
51357772500,def,14,45
51357792863,abb,173,102
51357793103,bbg,192,141
51357809191,ega,87,176
51357823077,beg,243,200
51357825656,dfa,188,56
51357843174,ade,263,146
51357863200,agf,205,67
51357910401,cda,208,15
51357920064,bba,177,123
51357926335,adb,189,55
51357932063,cec,152,328
51357932272,fed,22,233
51357934983,cad,35,204
51357936851,gfc,83,110
51357947327,bbb,115,126
51357950746,cbe,277,23
51357988695,dac,101,249
51358025728,adf,296,223
51358027784,aef,10,69
51358068219,gff,234,165
51358078413,acd,11,247
51358079369,geg,189,116
51358108216,eaa,75,5
51358114597,acg,8,64
51358141950,edd,115,69
51358148893,dea,284,213
51358176768,bdd,220,232
51358179938,efg,61,64
51358190972,caf,85,94
51358201266,ebf,111,101
51358260850,eff,69,142
51358282760,ebc,80,51
51358283640,eec,112,152
51358286172,fdc,262,25
51358291799,gfa,212,94
51358300076,ffg,139,399
51358301552,bdc,260,79
51358312454,bdc,183,67
51358349792,ccg,38,157
51358365514,dcb,121,119
51358369862,ddf,5,426
51358370928,gce,2,175
51358374485,eeg,96,64
51358380728,dec,18,203
51358382558,cdf,297,191
51358385316,ffc,80,264
51358414421,gdg,151,27
51358416449,bcd,291,63
51358423923,fad,277,36
51358445632,egc,96,211
51358483087,bag,126,333
51358509470,dbe,69,246
51358539483,fdb,160,93
51358562966,ffd,94,209
51358564630,cbc,137,322
51358605523,ccg,78,160
51358645112,cga,25,53
51358647426,dfb,166,60
51358649786,geg,235,107
51358665299,aac,29,30
51358678100,gbd,244,282
51358681588,eda,123,11
51358699811,cgc,221,163
51358726171,eaf,253,69
51358745785,faa,257,135
51358759911,eaf,75,55
51358773280,gda,101,78
51358810403,afg,1,141
51358838415,bbf,32,56
51358841732,dcg,41,398
51358861878,fbf,50,289
51358870758,gfd,67,277
51358886188,acf,126,247
51358890667,adg,31,166
51358910241,bfd,77,110
51358931505,faf,135,28
51358940032,geb,76,259
51358956192,cgf,228,136
51358979621,bdg,247,405
51359064792,gaf,100,266
51359088479,gae,193,269
51359112452,dbg,244,65
51359127109,gfc,244,96
51359135434,gac,157,56
51359163401,bea,200,331
51359177069,gfb,289,18
51359199393,fag,218,180
51359264678,cbf,236,108
51359269359,dcc,187,89
51359290881,eed,94,149
51359296107,afd,64,104
51359313714,dgd,82,89
51359335715,afe,12,132
51359352003,ege,30,57
51359371439,ecd,6,49
51359383803,ecg,197,74
51359391473,fcd,10,47
51359391717,bbe,156,209
51359399957,dde,105,282
51359400982,dad,94,9
51359402839,edg,193,459
51359421770,fga,70,23
51359422275,ebd,208,16
51359437573,feb,239,336
51359460852,ddd,191,5
51359485080,ccc,282,5
51359487982,gcf,210,105
51359504148,bga,154,150
51359515562,dce,58,28
51359518480,agb,247,37
51359523144,bgd,30,128
51359530215,fef,234,138
51359545690,adc,183,153
51359561096,ada,40,30
51359570915,cgf,284,140
51359617535,fce,132,44
51359653388,bca,172,96
51359656901,deg,194,59
51359693773,aga,217,130
51359714845,gdc,268,108
51359740527,ccb,236,285
51359743217,aaf,209,226
51359744736,dde,239,225
51359758724,bca,131,106
51359768437,eaf,157,44
51359775876,gbg,92,118
51359775938,gdd,122,98
51359787760,ebf,294,113
51359804933,eeb,49,153
51359841491,fcc,90,156
51359848548,aec,68,271
51359861540,gee,62,10
51359862233,age,98,195
51359873277,feg,131,94
51359882064,afg,289,143
51359886039,dda,104,127
51359896305,bbc,101,86
51359901607,bag,34,362
51359915815,eag,276,77
51359924980,ebb,51,170
51359939008,ced,151,176
51359940993,bad,25,64
51359964884,ddb,208,48
51359998364,def,181,37
51360014358,ede,1,64
51360068712,eac,254,172
51360074210,gce,239,192
51360087490,dgb,114,324
51360097624,egg,35,323
51360119523,bef,217,78
51360178133,cbb,67,34
51360183504,ceb,9,261
51360195422,gea,112,97
51360206456,cfb,228,42
51360207461,dac,172,226
51360231167,aeg,239,383
51360271760,ebe,260,360
51360279811,gge,83,63
51360292052,dbd,136,108
51360317678,efe,109,217
51360371971,gab,137,136
51360399677,dgc,73,215
51360403075,cgb,253,16
51360404569,gcf,184,116
51360409233,ffb,283,220
51360416321,egb,5,573
51360420531,gfg,28,164
51360433571,fde,208,251
51360440251,bde,229,83
51360446094,ggg,122,40
51360446827,dbc,216,273
51360476162,eeg,109,69
51360483718,aca,148,92
51360483766,fee,82,191
51360496344,dba,165,136
51360502390,caa,246,6
51360506235,fgg,164,52
51360508835,gcf,143,126
51360526990,bgf,275,88
51360552214,fbf,114,335
51360564034,cec,265,350
51360564119,deb,283,57
51360568994,fed,284,263
51360571561,egd,51,115
51360577459,bfd,179,117
51360582929,gde,14,87
51360615548,bdg,36,465
51360623903,dfg,143,275
51360624556,fac,198,171
51360637217,cde,231,245
51360661646,geb,245,246
51360718210,aff,39,170
51360730484,bee,198,162
51360730851,dcf,171,25
51360734168,bda,79,113
51360745004,ace,187,82
51360745131,ffg,55,422
51360761917,gbg,220,102
51360771922,beb,108,64
51360776444,fea,63,59
51360850163,bdc,159,67
51360870755,ced,221,172
51360876415,bfa,69,168
51360887016,cdc,67,85
51360919559,ddc,256,470
51360934896,bea,136,307
51360938062,bfg,172,43
51360939790,adb,275,50
51360950263,gdc,194,92
51360995608,gce,178,159
51361011224,ece,254,203
51361018803,dee,256,257
51361037560,gcd,243,156
51361065621,cff,263,104
51361068001,ddc,192,423
51361078946,gbb,298,5
51361084989,bgg,207,50
51361085920,aba,229,99
51361098219,bgb,57,138
51361109698,fce,277,41
51361127438,fda,102,68
51361184292,afc,257,109
51361189065,cca,232,83
51361195975,bcf,226,7
51361205807,abd,43,160
51361214059,egf,225,105
51361238329,gbc,192,342
51361242054,aag,174,62
51361244552,dff,172,436
51361256336,ccc,236,5
51361263299,bab,40,208
51361266048,bfc,103,60
51361269440,fbb,206,65
51361293594,dfe,68,25
51361295736,dbc,47,270
51361299375,dff,293,427
51361306952,gcb,201,254
51361308158,fbd,117,150
51361318813,bde,50,77
51361322307,bbg,14,143
51361339326,cef,248,63
51361364746,ege,193,51
51361366255,bdb,133,91
51361368708,ead,142,90
51361373341,cgc,227,145
51361401024,eeg,177,57
51361409268,acc,228,143
51361412817,bec,215,144
51361439298,edd,250,66
51361453933,fdd,251,218
51361471895,gfc,24,108
51361487021,add,152,87
51361492202,ffe,12,162
51361510920,eba,44,153
51361522533,agf,44,54
51361524137,ddc,278,465
51361546256,efa,210,108
51361558915,ceg,51,249
51361561114,daf,213,205
51361567359,agg,111,121
51361569497,dab,132,22
51361594328,cgb,136,17
51361599851,bcg,128,252
51361600150,afd,74,110
51361605567,bce,130,23
51361606970,ffc,233,224
51361609482,efg,6,58
51361612852,ebe,8,356
51361627740,dgf,13,264
51361635826,ccd,191,125
51361636935,ecb,108,106
51361706223,bae,190,249
51361721452,gce,16,139
51361737363,cfd,276,47
51361774028,fcg,165,188
51361796130,fcd,4,54
51361812510,fcd,182,61
51361881138,ebg,241,174
51361921930,aaa,33,292
51361930861,cfg,129,143
51361937478,bfg,135,46
51361941715,cgg,101,89
51361987257,egg,3,332
51362005362,ffc,193,192
51362017288,dae,95,89
51362028561,gfa,208,94
51362031916,dda,130,139
51362044929,dbd,71,118
51362073263,beg,282,196
51362093681,cbd,57,150
51362105546,egc,157,217
51362108432,ddc,49,465
51362108802,bec,210,146
51362120240,abc,194,23
51362148089,cce,113,38
51362148196,bcd,202,64
51362160834,bda,212,133
51362161814,ffb,48,213
51362183353,abe,142,222
51362194964,abf,184,97
51362197872,bca,291,119
51362205201,bdf,173,318
51362220144,fgc,20,275
51362239437,dbd,292,109
51362251138,cea,271,165
51362259463,dec,241,207
51362264447,aaa,239,347
51362269717,dfd,18,34
51362279372,fdg,183,51
51362285057,cfe,17,215
51362292138,aeb,235,5
51362295401,ebd,102,13
51362335723,dfc,79,140
51362344368,fae,41,28
51362352795,ege,91,41
51362383277,ecc,203,148
51362386360,cee,205,104
51362388463,fcd,166,56
51362403539,ace,191,84
51362432377,cab,204,144
51362437001,gcg,109,5
51362439920,dca,255,310
51362451314,ffa,22,266
51362462190,cfa,168,56
51362472822,gac,22,58
51362489923,bfb,79,199
51362538143,ffc,51,153
51362553188,cbe,195,19
51362569286,aae,47,142
51362574933,fbc,40,63
51362581796,ggf,62,45
51362621251,adf,25,231
51362653168,bec,158,129
51362653773,abb,43,93
51362697168,ded,278,5
51362697312,agc,134,43
51362712280,acb,268,164
51362723065,fbe,39,142
51362744063,eae,65,129
51362756082,cfc,215,74
51362772284,aef,237,78
51362782753,abg,152,199
51362820240,gff,254,176
51362845875,gfb,263,20
51362947717,gee,163,10
51362957775,edb,247,75
51362969010,bcd,156,51
51362982645,fgb,125,5
51363016243,gec,206,210
51363048912,ged,19,172
51363056883,efb,137,5
51363071937,fff,16,29
51363092109,abe,73,235
51363109327,aee,61,184
51363110053,bcc,232,166
51363115022,ggc,234,288
51363116175,bcb,242,277
51363140670,ddc,1,544
51363144757,gae,284,314
51363168912,ccb,128,270
51363193294,gbf,30,65
51363194694,ddb,238,44
51363218276,agb,299,39
51363219175,bge,122,258
51363233006,edf,277,96
51363239754,edd,222,76
51363241401,eab,102,37
51363252360,fgd,179,129
51363254748,cba,171,132
51363264909,ged,53,159
51363297147,edd,10,61
51363314737,bcg,223,236
51363345455,cff,240,96
51363369902,ccf,58,228
51363373129,dgg,191,298
51363381010,gcc,15,85
51363391087,faa,230,129
51363397344,fcc,16,140
51363403711,fdd,136,228
51363408241,fad,73,30
51363415276,bff,24,50
51363428146,eed,141,125
51363460844,cga,125,55
51363469128,cad,207,220
51363482764,dge,234,114
51363488333,dgd,50,105
51363513879,gac,121,55
51363528477,dga,178,194
51363553364,gfe,246,33
51363580656,dcc,101,87
51363618278,bea,176,264
51363633588,dge,97,116
51363636751,egd,49,95
51363639340,ddg,252,184
51363651309,bfg,20,47
51363654013,bfc,248,58
51363668936,dgg,92,339
51363681200,acg,60,65
51363717530,bbd,110,208
51363722843,cec,284,385
51363746865,bdf,23,330
51363747639,ged,244,174
51363756641,eab,265,29
51363765356,aad,239,77
51363770713,aca,12,83
51363775502,ecf,115,95
51363780009,deb,74,49
51363780595,fgd,72,114
51363787279,gbg,19,81
51363795603,abe,27,239
51363797140,fgf,41,39
51363821787,fac,221,138
51363833629,ede,83,60
51363842112,agc,3,36
51363872615,afc,93,100
51363872635,gab,98,126
51363891132,cae,80,79
51363912580,gdc,85,98
51363923979,eae,209,143
51363958937,aea,154,69
51363966242,edc,61,181
51363970116,cge,140,5
51364011003,afa,62,149
51364022849,aed,208,179
51364022975,dce,258,24
51364067087,bga,67,175
51364076033,gfb,269,19
51364086868,afc,64,91
51364090121,bfe,97,275
51364134513,aad,51,80
51364172284,gga,126,110
51364176237,abg,148,216
51364188721,aac,182,30
51364200922,fcb,135,34
51364215487,ega,178,163
51364233063,dae,284,77
51364260449,bbb,221,137
51364268843,edc,98,211
51364271799,afe,11,126
51364287413,ddc,288,609
51364304738,bcc,95,161
51364309240,cac,291,84
51364311389,ecg,74,83
51364312424,afb,191,105
51364326135,eeb,158,143
51364351313,cdb,230,378
51364408744,gdb,180,496
51364417561,fge,209,96
51364433539,ccf,261,246
51364445019,fba,105,33
51364446484,def,186,37
51364454727,ceg,215,271
51364475085,gad,17,80
51364480584,gbe,236,219
51364486054,aea,149,55
51364486758,bfb,21,173
51364488185,gba,40,258
51364514790,cbe,257,21
51364524857,cag,152,253
51364548180,fcf,261,191
51364548274,afg,283,134
51364549037,efe,253,219
51364565529,dbe,96,216
51364586419,baa,64,232
51364596875,gee,124,11
51364602392,cae,42,83
51364602678,egg,285,272
51364614507,cbf,274,91
51364618244,dag,196,60
51364620136,fgb,96,5
51364621362,fde,160,220
51364632924,bbg,259,160
51364640044,dda,174,144
51364691323,cdf,176,227
51364723979,dfc,41,162
51364729180,aga,150,137
51364729377,fda,168,68
51364735995,fab,264,10
51364744423,egb,104,561
51364783446,fgf,102,33
51364827342,bef,133,62
51364835898,acd,13,254
51364840433,bfa,123,186
51364849522,gac,144,44
51364871778,agd,149,51
51364898647,fda,156,75
51364907373,faf,84,27
51364917429,dbf,235,245
51364927118,bbe,238,231
51364931089,beg,295,215
51364931501,fad,108,26
51364959748,baa,194,229
51364960841,gca,283,149
51365013345,fbc,55,51
51365034501,ccc,181,5
51365049601,ccb,223,226
51365080858,dcg,106,362
51365089489,gee,273,11
51365095139,fae,194,24
51365102613,cgf,38,123
51365113397,dgf,260,256
51365120110,acb,6,178
51365122567,fbg,123,288
51365131174,bfg,194,47
51365138077,eeb,103,151
51365160452,agd,217,55
51365185214,bgc,138,73
51365235933,bbg,236,190
51365237049,cab,154,135
51365248878,cde,187,245
51365264976,bad,130,62
51365267971,cae,256,98
51365278084,eea,88,478
51365278359,gbb,229,5
51365292997,dcd,158,386
51365296458,gaa,271,24
51365303429,ffb,112,181
51365323607,afc,258,80
51365323694,eag,23,66
51365337061,gea,278,103
51365349293,cca,73,73
51365357375,ggb,191,87
51365357702,faf,206,25
51365375926,ebf,265,103
51365376542,ggd,115,102
51365430841,efd,203,141
51365440497,deg,25,67
51365442646,bed,275,25
51365451180,ccf,232,223
51365465287,fbe,259,122
51365493291,geg,209,121
51365496248,edg,218,445
51365518626,aef,214,69
51365526406,gda,163,79
51365538377,abe,79,241
51365539043,bec,283,117
51365554802,fca,278,104
51365559630,gag,281,170
51365591663,gef,72,196
51365600234,aab,5,81
51365611318,baf,211,45
51365613078,eda,243,12
51365627896,fec,257,78
51365668703,cbg,78,44
51365686918,bba,170,132
51365688044,efc,233,294
51365702898,bab,277,243
51365703818,add,154,79
51365709240,dcb,78,110
51365720146,dgb,169,288
51365720900,bbd,206,166
51365730036,dff,109,491
51365750338,eee,270,22
51365779637,eca,46,23
51365835385,bbe,298,194
51365839483,cda,200,15
51365840922,caa,53,5
51365843358,aca,190,81
51365844088,fea,51,58
51365844883,dce,105,21
51365877869,fac,42,121
51365900468,geb,108,226
51365910987,bee,197,147
51365911051,ece,240,217
51365915452,cfd,51,48
51365917657,edb,294,79
51365919239,fdf,255,105
51365942735,gcb,160,208
51365980248,fgb,131,5
51365989011,dba,229,155
51366000135,cce,94,41
51366002791,dbc,15,216
51366011679,ebc,188,42
51366012920,adb,174,43
51366027757,fdd,62,193
51366037734,ace,93,73
51366038307,eba,181,143
51366047787,cdd,147,42
51366050781,eef,10,210
51366060681,bfa,227,193
51366066954,gbf,150,63
51366072014,fce,125,36
51366075984,fdc,289,25
51366120976,cad,231,248
51366143119,dab,191,25
51366164811,bfb,103,198
51366169402,ddg,82,174
51366170100,dfd,178,29
51366212186,fdd,167,154
51366218399,caf,16,78
51366240855,fed,101,307
51366250421,cec,71,373
51366269865,gdf,26,188
51366273071,cdb,46,412
51366292305,efe,12,186
51366308076,bbf,14,64
51366314476,gcf,250,137
51366318549,dfa,261,60
51366365605,ebe,181,299
51366395432,ded,169,5
51366435705,gbc,185,335
51366476593,cab,292,147
51366488333,fee,183,154
51366512469,dfe,258,27
51366520712,acf,57,293
51366600051,cfb,125,49
51366606158,bdb,273,82
51366606211,cdg,5,33
51366625773,cbc,172,260
51366642600,cgd,206,61
51366672526,eff,9,157
51366675575,fff,249,31
51366720846,edd,136,71
51366720904,gaf,287,289
51366726911,bff,146,56
51366729379,dbb,24,65
51366732806,gbb,101,5
51366733115,daa,62,58
51366744219,ceb,47,300
51366756731,ffd,284,183
51366775678,bbb,70,121
51366776358,cfd,290,41
51366814948,aag,280,71
51366829502,agf,198,62
51366838876,ecd,221,46
51366844296,fag,122,210
51366852793,gda,33,69
51366892865,aaa,225,364
51366901933,fbf,155,391
51366990158,bac,237,18
51366998641,adg,110,139
51367041439,aed,68,143
51367044244,beg,290,180
51367050356,gcc,179,95
51367060330,gae,235,367
51367063569,dad,58,10
51367078351,adc,163,157
51367084444,ddd,193,5
51367087041,gfd,159,257
51367089469,gbd,39,298
51367096493,gdg,124,31
51367103051,dfb,109,64
51367122578,dfa,293,48
51367130479,bfd,200,98
51367142946,aag,125,69
51367161417,dfd,139,24
51367167703,ddb,264,46
51367174472,agg,38,123
51367184989,cfa,208,66
51367207087,ebe,202,334
51367210276,eff,74,155
51367210387,bgg,148,45
51367219987,abg,138,198
51367240729,ddf,108,383
51367282884,aef,205,73
51367290498,gfc,20,112
51367311721,aff,82,181
51367328441,eaa,261,5
51367341558,age,87,198
51367371225,bdd,178,199
51367420500,efg,117,58
51367427857,gfe,175,30
51367441707,dea,237,189
51367456057,fbb,134,74
51367457354,dfb,208,60
51367467949,dge,258,105
51367480403,cbb,234,37
51367521275,fdb,232,106
51367521379,ffc,72,151
51367524953,gee,78,11
51367552196,ede,95,63
51367557333,bgg,12,37
51367564971,acc,172,118
51367577943,bbc,147,92
51367595181,bde,190,91
51367609019,bee,287,157
51367621124,dde,44,180
51367622390,ggc,76,241
51367633067,gdg,270,33
51367636068,gca,191,138
51367638304,baf,236,45
51367642158,dae,89,84
51367648452,feg,119,98
51367651113,cdd,94,49
51367652741,bdb,205,95
51367660690,aef,54,59
51367675034,cda,72,16
51367675098,cff,230,86
51367676835,gfb,282,19
51367681350,gdb,100,436
51367685001,fga,295,25
51367690134,abd,106,148
51367691369,bef,171,56
51367707076,bea,7,269
51367710032,dfc,297,183
51367711594,egf,115,119
51367720000,cef,132,56
51367726206,dbb,22,61
51367733642,ccb,9,223
51367762090,afg,68,134
51367785513,bda,245,133
51367795372,ade,74,169
51367812187,eec,121,147
51367818156,fab,297,11
51367818338,dbg,32,68
51367875495,feb,138,369
51367890356,afb,227,120
51367891081,cdc,21,101
51367902127,dbe,217,218
51367911433,dda,96,116
51367940951,bgd,160,121
51367945635,gbe,86,199
51367973762,bdc,126,53
51367993771,cfc,21,82
51368023617,bab,10,235
51368048136,ccg,171,166
51368095188,bea,40,287
51368099422,gee,206,13
51368115198,bff,53,47
51368160147,gdc,207,99
51368167878,bfd,133,80
51368184916,efe,161,210
51368217036,eae,183,141
51368232846,eca,283,22
51368248998,fce,233,39
51368258003,ebc,184,48
51368263661,bdb,130,93
51368274741,aba,238,106
51368301588,gde,107,81
51368323874,bga,107,155
51368326848,egd,101,105
51368332544,bed,206,25
51368337361,aae,175,119
51368350294,eab,88,33
51368354226,aef,129,64
51368369362,gda,30,71
51368407844,ggd,109,118
51368427976,bgf,39,86
51368435690,ebb,167,188
51368462865,bcf,7,6
51368463461,ffg,35,493
51368513959,cfa,100,56
51368540245,bfd,224,78
51368550851,eaf,260,42
51368555253,aee,95,163
51368610637,bag,75,347
51368626503,ada,220,34
51368633565,cba,219,121
51368653672,cbd,62,126
51368656609,ffg,46,581
51368673737,abc,236,18
51368698012,fdg,238,42
51368701020,fef,257,150
51368709660,bcd,286,57
51368711072,gef,280,197
51368711078,gfb,13,20
51368725488,bbb,64,127
51368755942,cee,20,104
51368774732,agd,132,50
51368784569,aag,259,73
51368785014,afb,243,100
51368786472,cef,107,54
51368788184,dee,68,205
51368797207,aec,132,260
51368807216,ggf,167,44
51368817008,dgc,240,245
51368817802,dfc,57,170
51368829868,fad,115,27
51368830811,adb,38,37
51368837915,fad,79,29
51368847806,edg,163,360
51368852259,fde,25,242
51368854639,fdd,155,160
51368867102,dec,182,215
51368874311,fad,61,28
51368875417,abf,181,83
51368888154,dac,40,259
51368900982,feg,167,112
51368907690,egg,115,217
51368908643,gad,35,66
51368913511,afe,211,134
51368925560,ced,234,144
51368938853,dff,194,520
51368941676,dfg,292,280
51368942378,cgc,205,117
51368947840,daf,210,221
51368948362,dab,246,25
51368958952,ffe,289,186
51368968752,dge,204,122
51368970130,afa,75,174
51368985051,bde,183,106
51368991414,aaf,113,262
51368996123,aee,102,169
51369005925,ded,54,5
51369038294,agb,44,34
51369051193,agc,189,34
51369059947,egc,4,253
51369074972,fcf,207,152
51369076373,cbc,67,257
51369078974,fae,55,23
51369102379,ffe,147,210
51369106876,ffg,158,505
51369131046,aed,204,168
51369138842,dcf,60,22
51369141536,egb,173,448
51369149607,gae,275,300
51369152130,efa,293,87
51369154781,gdd,233,113
51369160198,ebe,127,320
51369214158,eda,193,13
51369226370,ebg,9,186
51369239933,aea,110,53
51369249715,aag,30,83
51369253954,faf,295,28
51369260424,ebb,104,193
51369268663,gea,53,83
51369289821,cae,78,98
51369295972,fbd,223,130
51369306701,dbd,275,91
51369320468,adf,215,272
51369324105,fgd,191,119
51369332870,dcc,223,86
51369356821,aee,7,153
51369379830,gdc,228,95
51369394818,dfc,195,149
51369398647,fgg,92,57
51369414203,fge,129,88
51369416087,aad,220,84
51369448426,abg,211,205
51369452548,fca,280,88
51369457458,ecd,179,41
51369460325,bcc,80,140
51369466524,eac,282,147
51369476701,fac,297,116
51369477492,fgf,279,34
51369488101,bgd,267,127
51369490307,dbb,82,58
51369519669,bgb,254,132
51369636285,edf,179,85
51369646613,bca,287,119
51369650920,ggg,42,44
51369651413,gab,259,139
51369664953,gff,139,198
51369692687,eea,226,568
51369723101,bdf,21,297
51369728564,afc,4,64
51369737297,bab,73,206
51369739236,dfg,114,302
51369760791,ccd,172,113
51369764347,bfg,144,41
51369767915,ada,2,29
51369825741,eed,250,126
51369832523,cca,299,70
51369837826,edc,153,168
51369854105,cfe,79,204
51369856172,dcg,63,329
51369863662,bca,105,126
51369864353,dba,117,131
51369889029,fed,68,273
51369890131,cbc,198,274
51369902289,gbe,95,183
51369928513,cgg,196,83
51369930160,gec,91,168
51369930398,gge,207,65
51369937994,cbb,214,41
51369961060,bga,235,182
51369963902,gfg,79,175
51369969802,cba,175,98
51369970260,ccb,41,178
51369979089,bde,175,87
51369982657,aeg,17,352
51369983235,dfg,122,283
51370003857,cff,173,86
51370019471,gba,283,255
51370037820,cfc,294,92
51370054378,ecb,95,113
51370055927,ggd,195,110
51370059901,eee,132,25
51370069607,acf,264,342
51370069892,egd,241,115
51370107484,gee,168,14
51370131479,fee,294,152
51370133194,gag,1,193
51370163731,fgg,252,59
51370164469,ecf,185,109
51370165636,cea,163,186
51370208638,gac,286,52
51370239693,eeg,261,67
51370270813,bdc,280,47
51370279901,caf,158,84
51370283287,adg,229,116
51370286007,bcb,37,232
51370304001,gcd,258,132
51370339896,fcb,258,29
51370344808,gce,177,165
51370349556,ebe,72,320
51370384227,cae,105,103
51370394269,dab,10,20
51370412425,ceg,3,317
51370420168,fcg,212,216
51370423263,ade,287,160
51370429185,fab,56,9
51370439905,cac,68,99
51370489899,acd,217,220
51370500775,eff,245,158
51370512420,beb,60,67
51370524216,ggb,257,100
51370529894,bdg,64,530
51370534135,bga,33,202
51370563759,ggb,189,96
51370585507,bfe,186,231
51370608587,ebd,166,12
51370622952,dde,136,172
51370623144,bgd,66,114
51370650272,ecc,89,168
51370657322,fbd,92,146
51370663654,dca,32,269
51370666745,afd,35,102
51370666902,ccc,243,5
51370691732,bed,118,21
51370694197,aab,236,69
51370717609,cfd,64,42
51370719251,fgd,95,127
51370756555,ead,2,86
51370781270,dcc,259,68
51370826345,eae,241,118
51370830021,eca,203,21
51370838352,acb,111,206
51370844299,bad,289,58
51370863067,eaa,254,5
51370871937,cdf,106,208
51370900272,faa,276,126
51370919809,fge,162,99
51370923512,fcd,155,54
51370931113,ebc,296,55
51370938645,gbb,3,5
51370944112,fae,205,23
51370985242,bdd,68,171
51370987162,cgb,239,15
51370995032,gfa,71,80
51371006521,gaf,127,265
51371025236,ead,297,83
51371049494,abb,22,77
51371092746,ceb,54,258
51371098929,bfc,244,57
51371122245,efe,174,172
51371140589,acf,183,304
51371188089,bfe,151,272
51371202938,cdd,103,43
51371205291,bbf,123,74
51371216549,fbb,268,62
51371218966,gda,203,75
51371241737,cfg,268,170
51371243254,ged,83,154
51371249289,geg,283,131
51371256067,edg,175,288
51371316285,bce,214,19
51371347292,ege,118,34
51371347453,eaa,167,5
51371359163,fac,10,124
51371361925,bae,136,216
51371370675,ffe,90,174
51371387235,aff,10,197
51371412449,gaa,36,19
51371415165,cbf,235,106
51371431247,fdb,204,99
51371448529,gec,199,199
51371449969,bcg,234,271
51371460462,cbg,38,51
51371460848,egc,227,215
51371477634,cfe,105,183
51371479456,deb,243,53
51371530089,fbe,235,102
51371530735,aeb,29,5
51371567160,dac,57,305
51371569042,gae,165,279
51371594179,cga,103,56
51371610643,fga,25,22
51371613988,ged,51,177
51371629688,gde,237,86
51371658795,dfe,192,29
51371667477,daa,167,49
51371688075,fgc,74,258
51371700103,fca,187,77
51371741821,gbf,165,69
51371750069,afc,194,75
51371750655,feb,59,428
51371779282,cdc,153,88
51371786836,geb,283,198
51371794324,bba,245,137
51371800450,dgb,154,241
51371811183,efc,87,317
51371811456,efb,150,5
51371830982,aac,1,29
51371864959,dcf,279,22
51371868381,aee,270,179
51371887644,fbb,42,68
51371888688,ddb,258,46
51371901125,gbg,67,88
51371920715,ggd,182,112
51371962139,eag,195,72
51371992345,fcc,20,133
51372000796,fba,188,29
